"bu_code","bu_naam","jaar","lbm","afw","fys","onv","soc","vrz","won"
"BU04320312","Hoogwoud Lint",2014,4.10997317076057,0.00770831961688799,0.0364949926661109,0.0697618195872272,0.0620271763797898,-0.172470381783412,0.0118947127671722
"BU04320312","Hoogwoud Lint",2016,4.10690451371182,0.00463966256813893,NA,NA,NA,NA,NA
"BU04320312","Hoogwoud Lint",2018,4.12138496716366,0.0191201160199753,0.0247545192191304,0.0767999723165102,0.055478525588222,-0.174727138902606,0.0368142377987182
"BU04320312","Hoogwoud Lint",2020,4.11282267920611,0.0105578280624291,0.0215633379010969,0.0805452709536847,0.0518693639187393,-0.158869681433929,0.0154495367228368
"BU04320312","Hoogwoud Lint",2022,4.11367851840869,0.0114136672650015,0.0169841490986484,0.0822836206894515,0.0478741977114051,-0.171578970620765,0.0358506703862606
"BU04320312","Hoogwoud Lint",2024,4.13231836358893,0.0300535124452453,0.0188238775088888,0.0905986761544801,0.0453992995696111,-0.167765713371109,0.0429973725833735
"BU04320313","Hoogwoud Oost",2002,3.73829248921778,-0.363972361925902,NA,NA,NA,NA,NA
"BU04320313","Hoogwoud Oost",2008,3.71457777251274,-0.387687078630942,NA,NA,NA,NA,NA
"BU04320313","Hoogwoud Oost",2012,4.00730013966626,-0.0949647114774257,NA,NA,NA,NA,NA
"BU04320313","Hoogwoud Oost",2014,4.00312081373606,-0.099144037407627,0.0374583852635685,0.0433067017793411,0.016267799456364,-0.18312861332883,-0.0130483105780712
"BU04320313","Hoogwoud Oost",2016,4.03061021240208,-0.0716546387416033,NA,NA,NA,NA,NA
"BU04320313","Hoogwoud Oost",2018,4.0657905481683,-0.036474302975388,0.0310773879986735,0.0740744076843722,0.0136449433470134,-0.186073860846155,0.0308028188407077
"BU04320313","Hoogwoud Oost",2020,4.04797277290174,-0.0542920782419412,0.0381238881477611,0.0739481515392767,0.0139251078619942,-0.172417591347626,-0.00787163444334731
"BU04320313","Hoogwoud Oost",2022,4.0603041375781,-0.0419607135655836,0.0334247364939928,0.0538257475428821,0.0154792826428937,-0.180268173076842,0.0355776928314894
"BU04320313","Hoogwoud Oost",2024,4.04784632626808,-0.0544185248756082,0.0287510078489106,0.0579336956434907,0.00855959748963746,-0.17854694132214,0.0288841154644927
"BU04320314","Hoogwoud Noord",2002,4.08859547943931,-0.0136693717043714,NA,NA,NA,NA,NA
"BU04320314","Hoogwoud Noord",2008,4.09557573990005,-0.00668911124363189,NA,NA,NA,NA,NA
"BU04320314","Hoogwoud Noord",2012,4.14893138423784,0.0466665330941588,NA,NA,NA,NA,NA
"BU04320314","Hoogwoud Noord",2014,4.14858140719754,0.0463165560538534,0.00545747711792976,0.105549468311535,0.088215844863705,-0.206702127716319,0.0537958934770017
"BU04320314","Hoogwoud Noord",2016,4.28800086667844,0.185736015534759,NA,NA,NA,NA,NA
"BU04320314","Hoogwoud Noord",2018,4.23965543162127,0.137390580477583,-0.00170274030018478,0.144382229918606,0.106005807218267,-0.21004806353098,0.0987533471718749
"BU04320314","Hoogwoud Noord",2020,4.23553047043742,0.133265619293733,-0.0109974905125826,0.141065918085986,0.0943077097548946,-0.199133178975255,0.10802266094069
"BU04320314","Hoogwoud Noord",2022,4.17646571769145,0.0742008665477611,-0.0333886739036118,0.122569763922229,0.0914284706470583,-0.199661847092829,0.0932531529749149
"BU04320314","Hoogwoud Noord",2024,4.21596352486818,0.113698673724494,0.0037205919217843,0.125992353640126,0.0919097276251794,-0.198180511955474,0.0902565124928785
"BU04320315","Gouwe",2002,4.17021275517744,0.0679479040337586,NA,NA,NA,NA,NA
"BU04320315","Gouwe",2008,4.0038250657192,-0.0984397854244823,NA,NA,NA,NA,NA
"BU04320315","Gouwe",2012,4.04219893589489,-0.0600659152487933,NA,NA,NA,NA,NA
